DateTime,RealPower
2020-10-30 06:45:00,32.344
2020-10-30 06:30:00,33.564
2020-10-30 06:15:00,35.836
2020-10-30 06:00:00,32.48
2020-10-30 05:45:00,34.328
2020-10-30 05:30:00,36.16
2020-10-30 05:15:00,33.448
2020-10-30 05:00:00,34.412
2020-10-30 04:45:00,35.66
2020-10-30 04:30:00,33.868
2020-10-30 04:15:00,34.608
2020-10-30 04:00:00,35.336
2020-10-30 03:45:00,31.6
2020-10-30 03:30:00,34.364
2020-10-30 03:15:00,34.756
2020-10-30 03:00:00,32.952
2020-10-30 02:45:00,36.92
2020-10-30 02:30:00,33.728
2020-10-30 02:15:00,34.932
2020-10-30 02:00:00,36.976
2020-10-30 01:45:00,35.396
2020-10-30 01:30:00,35.408
2020-10-30 01:15:00,40.516
2020-10-30 01:00:00,36.2
2020-10-30 00:45:00,34.412
2020-10-30 00:30:00,37.956
2020-10-30 00:15:00,36.96
2020-10-30 00:00:00,34.772
2020-10-29 23:45:00,36.956
2020-10-29 23:30:00,38.76
2020-10-29 23:15:00,39.0
2020-10-29 23:00:00,43.284
2020-10-29 22:45:00,40.852
2020-10-29 22:30:00,40.476
2020-10-29 22:15:00,41.192
2020-10-29 22:00:00,38.848
2020-10-29 21:45:00,43.192
2020-10-29 21:30:00,44.076
2020-10-29 21:15:00,41.932
2020-10-29 21:00:00,39.604
2020-10-29 20:45:00,40.484
2020-10-29 20:30:00,41.148
2020-10-29 20:15:00,39.636
2020-10-29 20:00:00,39.3
2020-10-29 19:45:00,41.052
2020-10-29 19:30:00,40.448
2020-10-29 19:15:00,42.672
2020-10-29 19:00:00,44.496
2020-10-29 18:45:00,41.74
2020-10-29 18:30:00,42.544
2020-10-29 18:15:00,41.848
2020-10-29 18:00:00,41.188
2020-10-29 17:45:00,45.208
2020-10-29 17:30:00,45.072
2020-10-29 17:15:00,49.344
2020-10-29 17:00:00,40.196
2020-10-29 16:45:00,43.896
2020-10-29 16:30:00,50.052
2020-10-29 16:15:00,50.9
2020-10-29 16:00:00,48.836
2020-10-29 15:45:00,49.844
2020-10-29 15:30:00,51.296
2020-10-29 15:15:00,48.968
2020-10-29 15:00:00,50.752
2020-10-29 14:45:00,51.228
2020-10-29 14:30:00,50.464
2020-10-29 14:15:00,49.932
2020-10-29 14:00:00,47.792
2020-10-29 13:45:00,50.08
2020-10-29 13:30:00,46.264
2020-10-29 13:15:00,44.724
2020-10-29 13:00:00,48.7
2020-10-29 12:45:00,43.876
2020-10-29 12:30:00,43.876
2020-10-29 12:15:00,47.248
2020-10-29 12:00:00,53.264
2020-10-29 11:45:00,48.776
2020-10-29 11:30:00,45.012
2020-10-29 11:15:00,44.348
2020-10-29 11:00:00,37.764
2020-10-29 10:45:00,38.084
2020-10-29 10:30:00,40.86
2020-10-29 10:15:00,38.9
2020-10-29 10:00:00,37.8
2020-10-29 09:45:00,39.464
2020-10-29 09:30:00,39.832
2020-10-29 09:15:00,38.568
2020-10-29 09:00:00,39.948
2020-10-29 08:45:00,39.184
2020-10-29 08:30:00,38.188
2020-10-29 08:15:00,37.88
2020-10-29 08:00:00,33.496
2020-10-29 07:45:00,33.464
2020-10-29 07:30:00,35.948
2020-10-29 07:15:00,41.352
2020-10-29 07:00:00,37.936
2020-10-29 06:45:00,32.02
2020-10-29 06:30:00,32.488
2020-10-29 06:15:00,34.224
2020-10-29 06:00:00,31.728
2020-10-29 05:45:00,32.584
2020-10-29 05:30:00,34.836
2020-10-29 05:15:00,32.776
2020-10-29 05:00:00,34.32
2020-10-29 04:45:00,34.352
2020-10-29 04:30:00,33.352
2020-10-29 04:15:00,34.944
2020-10-29 04:00:00,33.784
2020-10-29 03:45:00,33.484
2020-10-29 03:30:00,35.828
2020-10-29 03:15:00,33.476
2020-10-29 03:00:00,34.56
2020-10-29 02:45:00,35.356
2020-10-29 02:30:00,34.064
2020-10-29 02:15:00,34.804
2020-10-29 02:00:00,35.94
2020-10-29 01:45:00,34.34
2020-10-29 01:30:00,35.98
2020-10-29 01:15:00,35.092
2020-10-29 01:00:00,33.288
2020-10-29 00:45:00,36.616
2020-10-29 00:30:00,32.204
2020-10-29 00:15:00,32.136
2020-10-29 00:00:00,34.612
2020-10-28 23:45:00,35.828
2020-10-28 23:30:00,32.264
2020-10-28 23:15:00,37.052
2020-10-28 23:00:00,36.396
2020-10-28 22:45:00,37.144
2020-10-28 22:30:00,38.92
2020-10-28 22:15:00,33.472
2020-10-28 22:00:00,37.164
2020-10-28 21:45:00,38.852
2020-10-28 21:30:00,36.732
2020-10-28 21:15:00,38.308
2020-10-28 21:00:00,38.444
2020-10-28 20:45:00,37.024
2020-10-28 20:30:00,37.792
2020-10-28 20:15:00,38.544
2020-10-28 20:00:00,37.584
2020-10-28 19:45:00,36.908
2020-10-28 19:30:00,39.24
2020-10-28 19:15:00,37.256
2020-10-28 19:00:00,39.232
2020-10-28 18:45:00,42.06
2020-10-28 18:30:00,40.008
2020-10-28 18:15:00,38.236
2020-10-28 18:00:00,43.456
2020-10-28 17:45:00,40.8
2020-10-28 17:30:00,44.784
2020-10-28 17:15:00,50.4
2020-10-28 17:00:00,47.072
2020-10-28 16:45:00,44.892
2020-10-28 16:30:00,47.8
2020-10-28 16:15:00,47.444
2020-10-28 16:00:00,46.872
