Supply,Month,Day,Hour,DHI,DNI,GHI,Temp,Weekday,target
0.0004965703337014225,0.5454545454545454,0.3666666666666667,0.8695652173913043,0.0,0.0,0.0,0.5980769230769232,0.5,3.795000000000001
0.0003686488892247877,0.5454545454545454,0.3666666666666667,0.9130434782608695,0.0,0.0,0.0,0.5884615384615386,0.5,2.7119999999999997
0.0003714480455590685,0.5454545454545454,0.3666666666666667,0.9565217391304348,0.0,0.0,0.0,0.5807692307692309,0.5,2.7260000000000004
0.00037186791900921065,0.5454545454545454,0.3666666666666667,1.0,0.0,0.0,0.0,0.5711538461538461,0.5,2.709
0.000372987581542923,0.5454545454545454,0.4,0.0,0.0,0.0,0.0,0.5596153846153846,0.6666666666666666,2.7390000000000003
0.00037144804555906853,0.5454545454545454,0.4,0.043478260869565216,0.0,0.0,0.0,0.5461538461538462,0.6666666666666666,2.754
0.0003680890579579315,0.5454545454545454,0.4,0.08695652173913043,0.0,0.0,0.0,0.5403846153846155,0.6666666666666666,2.752
0.00037060829865878425,0.5454545454545454,0.4,0.13043478260869565,0.0,0.0,0.0,0.5384615384615385,0.6666666666666666,2.736
0.0003717279611924966,0.5454545454545454,0.4,0.17391304347826086,0.0,0.0,0.0,0.5423076923076924,0.6666666666666666,2.733
0.00042295252210983614,0.5454545454545454,0.4,0.21739130434782608,0.1276595744680851,0.15522388059701492,0.03757632691404415,0.5769230769230769,0.6666666666666666,3.0140000000000002
0.005806150026382048,0.5454545454545454,0.4,0.2608695652173913,0.36170212765957444,0.48905472636815916,0.1916392672616252,0.6365384615384615,0.6666666666666666,23.755999999999997
0.048554305732252306,0.5454545454545454,0.4,0.30434782608695654,0.5,0.6597014925373134,0.38139971817754814,0.7096153846153848,0.6666666666666666,190.942
0.17326007941206523,0.5454545454545454,0.4,0.34782608695652173,0.5851063829787234,0.753731343283582,0.5659934241427901,0.7750000000000001,0.6666666666666666,592.0419999999999
0.3571037689240463,0.5454545454545454,0.4,0.3913043478260869,0.6436170212765957,0.8104477611940298,0.7247534053546266,0.8269230769230771,0.6666666666666666,1526.398
0.5795035976156788,0.5454545454545454,0.4,0.43478260869565216,0.5691489361702128,0.8761194029850746,0.8506341005166745,0.8557692307692308,0.6666666666666666,2215.226
0.6469901371726562,0.5454545454545454,0.4,0.4782608695652174,0.5877659574468085,0.8895522388059701,0.9173320807891029,0.8692307692307695,0.6666666666666666,2639.4930000000004
0.5716315302567806,0.5454545454545454,0.4,0.5217391304347826,0.6037234042553191,0.8885572139303483,0.9257867543447629,0.8730769230769231,0.6666666666666666,3454.088
0.5102871794441155,0.5454545454545454,0.4,0.5652173913043478,0.625,0.8686567164179104,0.8750587130108032,0.8615384615384616,0.6666666666666666,3834.742
0.41532650059272136,0.5454545454545454,0.4,0.6086956521739131,0.6117021276595744,0.8393034825870647,0.7721935180836074,0.8384615384615386,0.6666666666666666,3746.7690000000002
0.3732123537965657,0.5454545454545454,0.4,0.6521739130434783,0.5744680851063829,0.790547263681592,0.6247064349459841,0.8173076923076925,0.6666666666666666,3429.2580000000003
0.30050986632628934,0.5454545454545454,0.4,0.6956521739130435,0.5079787234042553,0.7104477611940299,0.4457491780178488,0.7711538461538463,0.6666666666666666,3103.415
0.20073841744098325,0.5454545454545454,0.4,0.7391304347826086,0.3962765957446808,0.572139303482587,0.25364020666979803,0.7230769230769232,0.6666666666666666,2187.197
0.09541680137606524,0.5454545454545454,0.4,0.7826086956521738,0.2101063829787234,0.2975124378109453,0.07937999060591827,0.6673076923076924,0.6666666666666666,948.226
0.020977857273817672,0.5454545454545454,0.4,0.8260869565217391,0.0,0.0,0.0,0.6269230769230769,0.6666666666666666,192.551
0.0005311399144297909,0.5454545454545454,0.4,0.8695652173913043,0.0,0.0,0.0,0.6038461538461539,0.6666666666666666,4.5120000000000005
0.00037956559892848293,0.5454545454545454,0.4,0.9130434782608695,0.0,0.0,0.0,0.5865384615384617,0.6666666666666666,2.713
0.0003815250083624796,0.5454545454545454,0.4,0.9565217391304348,0.0,0.0,0.0,0.5711538461538461,0.6666666666666666,2.726
0.0003791457254783408,0.5454545454545454,0.4,1.0,0.0,0.0,0.0,0.5576923076923077,0.6666666666666666,2.712
0.00038334445997976216,0.5454545454545454,0.43333333333333335,0.0,0.0,0.0,0.0,0.551923076923077,0.8333333333333333,2.703
0.0003854438272304727,0.5454545454545454,0.43333333333333335,0.043478260869565216,0.0,0.0,0.0,0.5480769230769231,0.8333333333333333,2.676
0.0003851639115970446,0.5454545454545454,0.43333333333333335,0.08695652173913043,0.0,0.0,0.0,0.5442307692307693,0.8333333333333333,2.688
0.00038292458652962,0.5454545454545454,0.43333333333333335,0.13043478260869565,0.0,0.0,0.0,0.5423076923076924,0.8333333333333333,2.662
0.0003825047130794778,0.5454545454545454,0.43333333333333335,0.17391304347826086,0.0,0.0,0.0,0.5461538461538462,0.8333333333333333,2.6870000000000003
0.0004218328595761238,0.5454545454545454,0.43333333333333335,0.21739130434782608,0.1276595744680851,0.14975124378109453,0.037106622827618604,0.5750000000000002,0.8333333333333333,3.2580000000000005
0.0033248378938587906,0.5454545454545454,0.43333333333333335,0.2608695652173913,0.3670212765957447,0.48109452736318403,0.19023015500234852,0.6365384615384615,0.8333333333333333,59.19100000000002
0.026723825439012684,0.5454545454545454,0.43333333333333335,0.30434782608695654,0.5053191489361702,0.6522388059701492,0.37858149365899485,0.7096153846153848,0.8333333333333333,647.9069999999999
0.08286090572301508,0.5454545454545454,0.43333333333333335,0.34782608695652173,0.5930851063829787,0.7462686567164178,0.5617660873649601,0.7692307692307694,0.8333333333333333,1597.2159999999994
0.21363133151668084,0.5454545454545454,0.43333333333333335,0.3913043478260869,0.6542553191489362,0.8019900497512438,0.7195866604039456,0.8192307692307694,0.8333333333333333,2532.8430000000003
0.31003819448818126,0.5454545454545454,0.43333333333333335,0.43478260869565216,0.6436170212765957,0.8482587064676617,0.8403006106153124,0.8557692307692308,0.8333333333333333,3956.772
0.36941767751199794,0.5454545454545454,0.43333333333333335,0.4782608695652174,0.6728723404255319,0.8606965174129353,0.9051197745420385,0.878846153846154,0.8333333333333333,4894.355
0.48342661521817326,0.5454545454545454,0.43333333333333335,0.5217391304347826,0.6914893617021276,0.8587064676616915,0.9135744480976985,0.8884615384615386,0.8333333333333333,5401.875
0.5367021179816404,0.5454545454545454,0.43333333333333335,0.5652173913043478,0.7952127659574468,0.8159203980099502,0.8586190699859089,0.8865384615384617,0.8333333333333333,5403.412
0.5243896089718559,0.5454545454545454,0.43333333333333335,0.6086956521739131,0.7659574468085106,0.7855721393034826,0.7566932832315642,0.8692307692307695,0.8333333333333333,5129.062
0.4799514626291636,0.5454545454545454,0.43333333333333335,0.6521739130434783,0.7047872340425532,0.7343283582089551,0.6106153123532175,0.851923076923077,0.8333333333333333,4509.362
0.43434718775760983,0.5454545454545454,0.43333333333333335,0.6956521739130435,0.6170212765957447,0.6497512437810945,0.43400657585721,0.8096153846153846,0.8333333333333333,3479.1469999999995
0.3061153168435034,0.5454545454545454,0.43333333333333335,0.7391304347826086,0.47606382978723405,0.5034825870646766,0.2451855331141381,0.7615384615384617,0.8333333333333333,2198.718
0.13271164071148955,0.5454545454545454,0.43333333333333335,0.7826086956521738,0.23404255319148937,0.23184079601990049,0.07468294974166276,0.7057692307692309,0.8333333333333333,868.153
0.026949017566105574,0.5454545454545454,0.43333333333333335,0.8260869565217391,0.0,0.0,0.0,0.6615384615384616,0.8333333333333333,224.375
0.0006314896690137593,0.5454545454545454,0.43333333333333335,0.8695652173913043,0.0,0.0,0.0,0.6365384615384615,0.8333333333333333,7.627
0.000379705556745197,0.5454545454545454,0.43333333333333335,0.9130434782608695,0.0,0.0,0.0,0.6211538461538462,0.8333333333333333,2.672
0.00038152500836247956,0.5454545454545454,0.43333333333333335,0.9565217391304348,0.0,0.0,0.0,0.6057692307692308,0.8333333333333333,2.707
0.000379565598928483,0.5454545454545454,0.43333333333333335,1.0,0.0,0.0,0.0,0.5923076923076924,0.8333333333333333,2.691
0.00037830597857805654,0.5454545454545454,0.4666666666666667,0.0,0.0,0.0,0.0,0.5807692307692309,1.0,2.67
0.00037452711752677747,0.5454545454545454,0.4666666666666667,0.043478260869565216,0.0,0.0,0.0,0.5730769230769233,1.0,2.6660000000000004
0.000376206611327346,0.5454545454545454,0.4666666666666667,0.08695652173913043,0.0,0.0,0.0,0.5634615384615385,1.0,2.646
0.00037256770809278083,0.5454545454545454,0.4666666666666667,0.13043478260869565,0.0,0.0,0.0,0.5538461538461539,1.0,2.6820000000000004
0.00037606665351063194,0.5454545454545454,0.4666666666666667,0.17391304347826086,0.0,0.0,0.0,0.551923076923077,1.0,2.6470000000000002
0.00045598256685435015,0.5454545454545454,0.4666666666666667,0.21739130434782608,0.125,0.12736318407960198,0.03475810239549084,0.573076923076923,1.0,3.5090000000000003
0.008284243129120886,0.5454545454545454,0.4666666666666667,0.2608695652173913,0.40425531914893614,0.4407960199004975,0.18506341005166746,0.6211538461538462,1.0,39.315
0.09067964915374505,0.5454545454545454,0.4666666666666667,0.30434782608695654,0.5718085106382979,0.6154228855721393,0.37341474870831376,0.6788461538461539,1.0,238.01900000000003
0.22354286418073585,0.5454545454545454,0.4666666666666667,0.34782608695652173,0.6781914893617021,0.7159203980099502,0.5575387505871301,0.7384615384615385,1.0,804.966
0.3544911763594453,0.5454545454545454,0.4666666666666667,0.3913043478260869,0.7579787234042553,0.772636815920398,0.7153593236261155,0.7923076923076924,1.0,2233.004
0.5537811703552549,0.5454545454545454,0.4666666666666667,0.43478260869565216,0.8430851063829787,0.7945273631840796,0.8285580084546736,0.8384615384615386,1.0,4236.945
0.6850032400234568,0.5454545454545454,0.4666666666666667,0.4782608695652174,0.8829787234042553,0.8064676616915423,0.8924377642085487,0.8634615384615387,1.0,5022.168
0.7560346311621677,0.5454545454545454,0.4666666666666667,0.5217391304347826,0.9281914893617021,0.7999999999999999,0.9008924377642086,0.8596153846153847,1.0,5384.141999999999
0.7562497463264573,0.5454545454545454,0.4666666666666667,0.5652173913043478,0.8484042553191489,0.8029850746268656,0.8558008454673556,0.8403846153846155,1.0,5217.647999999999
0.7178523193109596,0.5454545454545454,0.4666666666666667,0.6086956521739131,0.8351063829787234,0.7651741293532338,0.7529356505401598,0.8192307692307694,1.0,4717.416
0.6311204602932676,0.5454545454545454,0.4666666666666667,0.6521739130434783,0.7712765957446809,0.7099502487562188,0.6059182714889619,0.801923076923077,1.0,3982.11
0.4869338181472104,0.5454545454545454,0.4666666666666667,0.6956521739130435,0.6622340425531915,0.6298507462686567,0.4321277595115078,0.7442307692307695,1.0,2632.366
0.3077277708498658,0.5454545454545454,0.4666666666666667,0.7391304347826086,0.49468085106382975,0.48855721393034823,0.24377642085486145,0.6826923076923077,1.0,1443.532
0.12150479845374604,0.5454545454545454,0.4666666666666667,0.7826086956521738,0.23936170212765956,0.22089552238805968,0.07374354156881165,0.625,1.0,604.5959999999999
0.03140303512521326,0.5454545454545454,0.4666666666666667,0.8260869565217391,0.0,0.0,0.0,0.5865384615384617,1.0,106.59299999999999
0.0010674582680780013,0.5454545454545454,0.4666666666666667,0.8695652173913043,0.0,0.0,0.0,0.5692307692307692,1.0,2.918
0.00037396728625992126,0.5454545454545454,0.4666666666666667,0.9130434782608695,0.0,0.0,0.0,0.5653846153846154,1.0,2.686
0.00037886580984491274,0.5454545454545454,0.4666666666666667,0.9565217391304348,0.0,0.0,0.0,0.5634615384615385,1.0,2.673
0.00037662648477748803,0.5454545454545454,0.4666666666666667,1.0,0.0,0.0,0.0,0.5615384615384615,1.0,2.6590000000000003
0.00037368737062649313,0.5454545454545454,0.5,0.0,0.0,0.0,0.0,0.551923076923077,0.0,2.649
