Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,253419,-,-,-,32.82,-117.21,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,0,0,0,0,0,0,7.7,170.03,0.13,1.5,1.6,338,61.99,14.9,1009,N/A
2018,1,1,0,30,0,0,0,0,0,0,7.7,167.14000000000001,0.13,1.6,1.6,335,62.39,14.8,1009,N/A
2018,1,1,1,0,0,0,0,0,0,0,7.2,162.15,0.13,1.6,1.5,333,60.35,14.8,1009,N/A
2018,1,1,1,30,0,0,0,0,0,0,7.2,156.37,0.13,1.7000000000000002,1.5,337,60.74,14.700000000000001,1009,N/A
2018,1,1,2,0,0,0,0,0,0,0,6.7,150.27,0.13,1.8,1.5,340,58.620000000000005,14.700000000000001,1009,N/A
2018,1,1,2,30,0,0,0,0,0,0,6.7,144.04,0.13,1.8,1.5,347,59.38,14.5,1009,N/A
2018,1,1,3,0,0,0,0,0,0,0,6.1000000000000005,137.75,0.13,1.9000000000000001,1.5,353,57.35,14.4,1009,N/A
2018,1,1,3,30,0,0,0,0,0,0,6.1000000000000005,131.45,0.13,1.8,1.4000000000000001,178,57.72,14.3,1009,N/A
2018,1,1,4,0,0,0,0,0,0,0,5.5,125.17,0.13,1.8,1.4000000000000001,2,56.01,14.100000000000001,1009,N/A
2018,1,1,4,30,0,0,0,0,0,0,5.5,118.94,0.13,1.9000000000000001,1.4000000000000001,9,56.74,13.9,1009,N/A
2018,1,1,5,0,0,0,0,0,0,0,4.800000000000001,112.77,0.13,1.9000000000000001,1.4000000000000001,15,55.1,13.700000000000001,1009,N/A
2018,1,1,5,30,0,0,0,0,0,0,4.800000000000001,106.69,0.13,1.8,1.4000000000000001,21,55.46,13.600000000000001,1009,N/A
2018,1,1,6,0,0,0,0,0,0,0,4.1000000000000005,100.72,0.13,1.8,1.3,28,52.93,13.5,1009,N/A
2018,1,1,6,30,0,0,0,0,0,0,4.1000000000000005,94.9,0.13,1.7000000000000002,1.3,31,51.63,13.9,1010,N/A
2018,1,1,7,0,10,161,14,10,161,14,3.6,88.86,0.13,1.6,1.3,35,48.59,14.3,1010,N/A
2018,1,1,7,30,39,114,52,31,456,81,3.6,83.67,0.13,1.9000000000000001,1.3,41,44.7,15.600000000000001,1010,N/A
2018,1,1,8,0,45,625,169,45,625,169,3.5,78.55,0.13,2.2,1.3,46,40.77,16.900000000000002,1010,N/A
2018,1,1,8,30,99,317,188,54,728,258,3.5,73.72,0.13,2.2,1.3,41,38.77,17.7,1010,N/A
2018,1,1,9,0,61,797,343,61,797,343,3.9000000000000004,69.27,0.13,2.1,1.3,36,37.83,18.6,1010,N/A
2018,1,1,9,30,133,495,340,66,843,418,3.9000000000000004,65.29,0.13,2,1.3,37,36.22,19.3,1010,N/A
2018,1,1,10,0,161,476,385,72,869,481,3.6,61.870000000000005,0.13,1.9000000000000001,1.3,38,33.58,20.1,1010,N/A
2018,1,1,10,30,233,153,312,75,892,532,3.6,59.120000000000005,0.13,1.9000000000000001,1.3,153,32.76,20.5,1010,N/A
2018,1,1,11,0,230,324,406,79,899,567,3.4000000000000004,57.14,0.13,1.8,1.3,268,31.48,21,1010,N/A
2018,1,1,11,30,250,260,396,80,906,587,3.4000000000000004,56.01,0.13,2,1.3,272,30.900000000000002,21.3,1010,N/A
2018,1,1,12,0,112,764,542,82,903,590,4.1000000000000005,55.78,0.13,2.1,1.3,277,31.87,21.5,1009,N/A
2018,1,1,12,30,82,898,578,82,898,578,4.1000000000000005,56.46,0.13,2.1,1.3,285,31.68,21.6,1009,N/A
2018,1,1,13,0,160,572,463,82,882,549,4.5,58.02,0.13,2.1,1.3,293,32.65,21.6,1009,N/A
2018,1,1,13,30,80,863,506,80,863,506,4.5,60.39,0.13,2.2,1.3,296,33.45,21.200000000000003,1009,N/A
2018,1,1,14,0,166,396,342,77,827,446,5.2,63.480000000000004,0.13,2.3000000000000003,1.4000000000000001,299,36.160000000000004,20.700000000000003,1009,N/A
2018,1,1,14,30,143,362,283,72,786,377,5.2,67.18,0.13,2.2,1.4000000000000001,302,37.75,20,1009,N/A
2018,1,1,15,0,131,124,170,65,724,296,6,71.41,0.13,2.2,1.4000000000000001,304,41.79,19.3,1008,N/A
2018,1,1,15,30,94,92,117,56,637,209,6,76.06,0.13,2.2,1.4000000000000001,304,41.79,19.3,1008,N/A
2018,1,1,16,0,57,54,65,43,499,121,6.6000000000000005,81.04,0.13,1.9000000000000001,1.4000000000000001,318,48.93,17.400000000000002,1008,N/A
2018,1,1,16,30,23,0,23,23,272,41,6.6000000000000005,86.25,0.13,1.9000000000000001,1.5,321,50.5,16.900000000000002,1008,N/A
2018,1,1,17,0,0,0,0,0,0,0,7,92,0.13,1.8,1.5,324,53.92,16.3,1009,N/A
2018,1,1,17,30,0,0,0,0,0,0,6.9,97.75,0.13,1.8,1.5,328,54.96,16,1009,N/A
2018,1,1,18,0,0,0,0,0,0,0,6.9,103.65,0.13,1.8,1.5,333,55.61,15.8,1009,N/A
2018,1,1,18,30,0,0,0,0,0,0,6.9,109.67,0.13,1.7000000000000002,1.5,335,56.32,15.600000000000001,1009,N/A
2018,1,1,19,0,0,0,0,0,0,0,6.7,115.8,0.13,1.7000000000000002,1.6,337,55.9,15.5,1009,N/A
2018,1,1,19,30,0,0,0,0,0,0,6.7,122,0.13,1.5,1.6,336,56.31,15.4,1010,N/A
2018,1,1,20,0,0,0,0,0,0,0,6.7,128.26,0.13,1.4000000000000001,1.6,335,56.31,15.4,1010,N/A
2018,1,1,20,30,0,0,0,0,0,0,6.7,134.55,0.13,1.3,1.6,333,56.31,15.4,1010,N/A
2018,1,1,21,0,0,0,0,0,0,0,6.800000000000001,140.85,0.13,1.2000000000000002,1.6,330,57.03,15.3,1010,N/A
2018,1,1,21,30,0,0,0,0,0,0,6.800000000000001,147.11,0.13,1.2000000000000002,1.7000000000000002,323,57.4,15.200000000000001,1010,N/A
2018,1,1,22,0,0,0,0,0,0,0,6.9,153.29,0.13,1.1,1.7000000000000002,315,57.52,15.200000000000001,1010,N/A
2018,1,1,22,30,0,0,0,0,0,0,6.9,159.25,0.13,1.1,1.7000000000000002,312,57.15,15.3,1010,N/A
2018,1,1,23,0,0,0,0,0,0,0,7,164.72,0.13,1,1.7000000000000002,309,57.21,15.4,1010,N/A
2018,1,1,23,30,0,0,0,0,0,0,7,168.89000000000001,0.13,1,1.8,320,57.21,15.4,1010,N/A
2018,1,2,0,0,0,0,0,0,0,0,7.1000000000000005,169.96,0.13,0.9,1.8,332,57.2,15.5,1010,N/A
2018,1,2,0,30,0,0,0,0,0,0,7.1000000000000005,167.13,0.13,0.9,1.8,325,57.57,15.4,1010,N/A
2018,1,2,1,0,0,0,0,0,0,0,7.2,162.18,0.13,0.9,1.8,317,58.33,15.3,1009,N/A
2018,1,2,1,30,0,0,0,0,0,0,7.2,156.42000000000002,0.13,0.9,1.7000000000000002,321,57.65,15.5,1010,N/A
2018,1,2,2,0,0,0,0,0,0,0,7.4,150.33,0.13,0.9,1.7000000000000002,324,58.09,15.600000000000001,1010,N/A
2018,1,2,2,30,0,0,0,0,0,0,7.4,144.1,0.13,0.9,1.7000000000000002,336,58.46,15.5,1010,N/A
2018,1,2,3,0,0,0,0,0,0,0,7.5,137.81,0.13,0.9,1.7000000000000002,347,59.230000000000004,15.4,1009,N/A
2018,1,2,3,30,0,0,0,0,0,0,7.5,131.51,0.13,0.9,1.6,351,59.230000000000004,15.4,1009,N/A
2018,1,2,4,0,0,0,0,0,0,0,7.5,125.23,0.13,0.9,1.6,354,59.34,15.4,1009,N/A
2018,1,2,4,30,0,0,0,0,0,0,7.5,119,0.13,0.9,1.6,354,59.34,15.4,1009,N/A
2018,1,2,5,0,0,0,0,0,0,0,7.4,112.82000000000001,0.13,0.9,1.5,354,58.870000000000005,15.4,1010,N/A
2018,1,2,5,30,0,0,0,0,0,0,7.4,106.74000000000001,0.13,0.9,1.5,348,59.25,15.3,1010,N/A
2018,1,2,6,0,0,0,0,0,0,0,7.2,100.77,0.13,0.8,1.5,342,58.730000000000004,15.200000000000001,1010,N/A
2018,1,2,6,30,0,0,0,0,0,0,7.2,94.94,0.13,0.8,1.5,334,57.61,15.5,1010,N/A
2018,1,2,7,0,10,115,12,10,115,12,6.9,88.89,0.13,0.8,1.4000000000000001,327,55.49,15.8,1010,N/A
2018,1,2,7,30,38,183,58,33,404,77,6.9,83.7,0.13,0.9,1.4000000000000001,330,51.43,17,1010,N/A
2018,1,2,8,0,66,304,126,48,584,164,6.6000000000000005,78.57000000000001,0.13,0.9,1.4000000000000001,332,46.68,18.2,1010,N/A
2018,1,2,8,30,59,691,253,59,691,253,6.6000000000000005,73.73,0.13,1.1,1.4000000000000001,335,43.32,19.400000000000002,1010,N/A
2018,1,2,9,0,66,767,337,66,767,337,6.4,69.26,0.13,1.3,1.4000000000000001,339,39.94,20.5,1010,N/A
2018,1,2,9,30,120,556,353,72,816,413,6.4,65.27,0.13,1.4000000000000001,1.4000000000000001,176,37.11,21.700000000000003,1010,N/A
2018,1,2,10,0,74,859,479,74,859,479,5.5,61.84,0.13,1.6,1.4000000000000001,13,32.54,22.8,1010,N/A
2018,1,2,10,30,77,882,530,77,882,530,5.5,59.08,0.13,1.6,1.4000000000000001,15,31.16,23.5,1009,N/A
2018,1,2,11,0,80,894,565,80,894,565,4.800000000000001,57.08,0.13,1.7000000000000002,1.4000000000000001,17,28.66,24.1,1009,N/A
2018,1,2,11,30,81,899,584,81,899,584,4.800000000000001,55.93,0.13,1.7000000000000002,1.5,178,27.96,24.5,1008,N/A
2018,1,2,12,0,82,896,588,82,896,588,4.6000000000000005,55.68,0.13,1.8,1.5,339,26.92,24.900000000000002,1007,N/A
2018,1,2,12,30,82,892,576,82,892,576,4.6000000000000005,56.35,0.13,1.9000000000000001,1.5,330,26.92,24.900000000000002,1007,N/A
2018,1,2,13,0,80,882,549,80,882,549,4.800000000000001,57.9,0.13,2,1.5,322,27.36,24.900000000000002,1006,N/A
2018,1,2,13,30,78,863,506,78,863,506,4.800000000000001,60.26,0.13,2.1,1.5,308,27.69,24.700000000000003,1006,N/A
2018,1,2,14,0,74,833,448,74,833,448,5.300000000000001,63.34,0.13,2.3000000000000003,1.5,294,28.810000000000002,24.6,1006,N/A
2018,1,2,14,30,70,792,378,70,792,378,5.300000000000001,67.05,0.13,2.3000000000000003,1.5,296,30.22,23.8,1006,N/A
2018,1,2,15,0,65,724,297,65,724,297,6.7,71.27,0.13,2.3000000000000003,1.5,298,34.71,23.1,1007,N/A
2018,1,2,15,30,56,636,210,56,636,210,6.7,75.92,0.13,2.3000000000000003,1.5,298,34.71,23.1,1007,N/A
2018,1,2,16,0,54,250,93,43,491,121,8,80.91,0.14,1.8,1.6,313,44.74,20.400000000000002,1007,N/A
2018,1,2,16,30,25,80,30,24,263,41,8,86.12,0.14,1.8,1.6,318,46.42,19.8,1007,N/A
2018,1,2,17,0,0,0,0,0,0,0,8.5,91.86,0.14,1.8,1.6,323,50.28,19.1,1007,N/A
2018,1,2,17,30,0,0,0,0,0,0,8.5,97.61,0.14,1.7000000000000002,1.6,324,50.9,18.900000000000002,1007,N/A
2018,1,2,18,0,0,0,0,0,0,0,8.700000000000001,103.51,0.14,1.7000000000000002,1.6,325,52.17,18.7,1008,N/A
2018,1,2,18,30,0,0,0,0,0,0,8.700000000000001,109.53,0.14,1.5,1.6,332,52.17,18.7,1008,N/A
2018,1,2,19,0,0,0,0,0,0,0,8.5,115.66,0.14,1.3,1.6,339,51.94,18.6,1008,N/A
2018,1,2,19,30,0,0,0,0,0,0,8.5,121.87,0.14,1.2000000000000002,1.6,332,52.26,18.5,1008,N/A
2018,1,2,20,0,0,0,0,0,0,0,8.4,128.12,0.14,1,1.6,324,52.31,18.3,1008,N/A
2018,1,2,20,30,0,0,0,0,0,0,8.4,134.42000000000002,0.14,1.1,1.6,301,52.97,18.1,1008,N/A
2018,1,2,21,0,0,0,0,0,0,0,8.6,140.71,0.14,1.2000000000000002,1.6,278,54.15,18,1008,N/A
2018,1,2,21,30,0,0,0,0,0,0,8.6,146.98,0.14,1.2000000000000002,1.6,273,54.83,17.8,1008,N/A
2018,1,2,22,0,0,0,0,0,0,0,9,153.15,0.14,1.2000000000000002,1.6,268,56.82,17.7,1008,N/A
2018,1,2,22,30,0,0,0,0,0,0,9,159.11,0.14,1.1,1.7000000000000002,266,57.18,17.6,1008,N/A
2018,1,2,23,0,0,0,0,0,0,0,9.4,164.58,0.14,1,1.7000000000000002,264,58.550000000000004,17.6,1008,N/A
2018,1,2,23,30,0,0,0,0,0,0,9.4,168.76,0.14,0.9,1.7000000000000002,267,58.550000000000004,17.6,1008,N/A
2018,1,3,0,0,0,0,0,0,0,0,9.4,169.88,0.14,0.8,1.7000000000000002,269,58.44,17.7,1008,N/A
2018,1,3,0,30,0,0,0,0,0,0,9.4,167.12,0.14,0.7000000000000001,1.7000000000000002,138,58.44,17.7,1008,N/A
2018,1,3,1,0,0,0,0,0,0,0,9.3,162.21,0.14,0.6000000000000001,1.7000000000000002,7,57.78,17.7,1008,N/A
2018,1,3,1,30,0,0,0,0,0,0,9.3,156.46,0.14,0.7000000000000001,1.7000000000000002,34,58.09,17.6,1007,N/A
2018,1,3,2,0,0,0,0,0,0,0,8.9,150.38,0.14,0.7000000000000001,1.7000000000000002,61,56.92,17.5,1007,N/A
2018,1,3,2,30,0,0,0,0,0,0,8.9,144.16,0.14,0.7000000000000001,1.7000000000000002,79,56.92,17.5,1007,N/A
2018,1,3,3,0,0,0,0,0,0,0,8.200000000000001,137.87,0.14,0.7000000000000001,1.7000000000000002,98,54.88,17.400000000000002,1007,N/A
2018,1,3,3,30,0,0,0,0,0,0,8.200000000000001,131.57,0.14,0.8,1.7000000000000002,112,54.88,17.400000000000002,1007,N/A
2018,1,3,4,0,0,0,0,0,0,0,7.6000000000000005,125.29,0.14,0.9,1.7000000000000002,126,52.63,17.400000000000002,1007,N/A
2018,1,3,4,30,0,0,0,0,0,0,7.6000000000000005,119.05,0.14,0.9,1.7000000000000002,131,52.63,17.400000000000002,1007,N/A
2018,1,3,5,0,0,0,0,0,0,0,7.1000000000000005,112.87,0.14,1,1.7000000000000002,136,51.120000000000005,17.3,1007,N/A
2018,1,3,5,30,0,0,0,0,0,0,7.1000000000000005,106.79,0.14,1,1.8,139,51.120000000000005,17.3,1007,N/A
2018,1,3,6,0,0,0,0,0,0,0,6.7,100.81,0.14,1,1.8,141,49.61,17.3,1007,N/A
2018,1,3,6,30,0,0,0,0,0,0,6.7,94.97,0.14,1,1.8,143,49.300000000000004,17.400000000000002,1007,N/A
2018,1,3,7,0,10,79,12,10,79,12,6.4,88.92,0.14,0.9,1.8,144,48.06,17.5,1007,N/A
2018,1,3,7,30,18,0,18,34,366,74,6.4,83.72,0.14,1,1.9000000000000001,146,46.92,17.900000000000002,1008,N/A
2018,1,3,8,0,34,0,34,51,542,158,6.300000000000001,78.58,0.14,1,1.9000000000000001,148,45.36,18.3,1008,N/A
2018,1,3,8,30,55,0,55,62,654,246,6.300000000000001,73.73,0.14,1.1,1.9000000000000001,131,43.97,18.8,1008,N/A
2018,1,3,9,0,70,0,70,71,724,327,6.300000000000001,69.25,0.14,1.2000000000000002,2,114,42.61,19.3,1008,N/A
2018,1,3,9,30,165,32,178,77,775,402,6.300000000000001,65.24,0.14,1.3,2,95,41.82,19.6,1008,N/A
2018,1,3,10,0,190,35,206,82,808,464,6.300000000000001,61.800000000000004,0.14,1.4000000000000001,2.1,75,40.980000000000004,19.900000000000002,1008,N/A
2018,1,3,10,30,188,15,195,86,833,514,6.300000000000001,59.02,0.14,1.4000000000000001,2.1,77,40.230000000000004,20.200000000000003,1008,N/A
2018,1,3,11,0,227,44,251,88,849,550,6,57.01,0.14,1.5,2.1,79,39.09,20.400000000000002,1007,N/A
2018,1,3,11,30,233,40,255,89,855,569,6,55.84,0.14,1.5,2.2,82,38.38,20.700000000000003,1007,N/A
2018,1,3,12,0,246,59,279,89,857,573,5.6000000000000005,55.58,0.14,1.5,2.2,85,36.68,21,1006,N/A
2018,1,3,12,30,246,71,286,89,852,562,5.6000000000000005,56.24,0.14,1.5,2.2,93,36.02,21.3,1006,N/A
2018,1,3,13,0,244,137,317,87,839,534,5.2,57.77,0.14,1.5,2.3000000000000003,100,34.56,21.5,1006,N/A
2018,1,3,13,30,225,137,293,84,820,492,5.2,60.13,0.14,1.3,2.3000000000000003,114,35.2,21.200000000000003,1006,N/A
2018,1,3,14,0,197,107,246,80,791,436,5.5,63.21,0.14,1,2.3000000000000003,127,36.32,21,1006,N/A
2018,1,3,14,30,163,67,189,75,749,368,5.5,66.91,0.14,0.9,2.3000000000000003,157,37.68,20.400000000000002,1006,N/A
2018,1,3,15,0,127,42,141,68,685,290,6.5,71.13,0.14,0.7000000000000001,2.3000000000000003,188,42.08,19.700000000000003,1006,N/A
2018,1,3,15,30,79,0,79,58,598,205,6.5,75.77,0.14,0.7000000000000001,2.3000000000000003,188,42.08,19.700000000000003,1006,N/A
2018,1,3,16,0,45,0,45,45,456,118,7.300000000000001,80.76,0.14,0.8,2.3000000000000003,220,47.76,18.6,1006,N/A
2018,1,3,16,30,18,0,18,24,239,41,7.300000000000001,85.98,0.14,0.7000000000000001,2.3000000000000003,234,48.67,18.3,1006,N/A
2018,1,3,17,0,0,0,0,0,0,0,7.800000000000001,91.72,0.14,0.6000000000000001,2.3000000000000003,247,51.31,18,1006,N/A
2018,1,3,17,30,0,0,0,0,0,0,7.800000000000001,97.46000000000001,0.14,0.6000000000000001,2.4000000000000004,154,51.68,17.900000000000002,1007,N/A
2018,1,3,18,0,0,0,0,0,0,0,8,103.37,0.14,0.6000000000000001,2.4000000000000004,62,52.56,17.8,1007,N/A
2018,1,3,18,30,0,0,0,0,0,0,8,109.39,0.14,0.7000000000000001,2.4000000000000004,75,52.89,17.7,1007,N/A
2018,1,3,19,0,0,0,0,0,0,0,7.9,115.52,0.14,0.7000000000000001,2.4000000000000004,88,52.71,17.7,1007,N/A
2018,1,3,19,30,0,0,0,0,0,0,7.9,121.73,0.14,0.8,2.4000000000000004,96,53.04,17.6,1007,N/A
2018,1,3,20,0,0,0,0,0,0,0,8.1,127.99000000000001,0.14,0.9,2.4000000000000004,105,53.97,17.5,1008,N/A
2018,1,3,20,30,0,0,0,0,0,0,8.1,134.28,0.14,0.9,2.4000000000000004,116,54.65,17.3,1008,N/A
2018,1,3,21,0,0,0,0,0,0,0,8.5,140.58,0.14,1,2.3000000000000003,126,56.94,17.1,1008,N/A
2018,1,3,21,30,0,0,0,0,0,0,8.5,146.84,0.14,1.1,2.3000000000000003,130,57.300000000000004,17,1008,N/A
2018,1,3,22,0,0,0,0,0,0,0,9.200000000000001,153.01,0.14,1.2000000000000002,2.3000000000000003,134,61,16.8,1008,N/A
2018,1,3,22,30,0,0,0,0,0,0,9.200000000000001,158.97,0.14,1.3,2.2,133,61.77,16.6,1008,N/A
2018,1,3,23,0,0,0,0,0,0,0,10,164.43,0.14,1.4000000000000001,2.2,132,65.67,16.400000000000002,1008,N/A
2018,1,3,23,30,0,0,0,0,0,0,10,168.62,0.14,1.6,2.1,134,66.09,16.3,1008,N/A
2018,1,4,0,0,0,0,0,0,0,0,10.3,169.79,0.14,1.7000000000000002,2.1,136,68.58,16.1,1007,N/A
2018,1,4,0,30,0,0,0,0,0,0,10.3,167.1,0.14,1.8,2,140,69.02,16,1007,N/A
2018,1,4,1,0,0,0,0,0,0,0,10.5,162.23,0.14,1.8,2,144,70.21000000000001,15.9,1007,N/A
2018,1,4,1,30,0,0,0,0,0,0,10.5,156.5,0.14,1.5,2,148,70.21000000000001,15.9,1007,N/A
2018,1,4,2,0,0,0,0,0,0,0,10.5,150.43,0.14,1.3,2,153,70.13,15.9,1007,N/A
2018,1,4,2,30,0,0,0,0,0,0,10.5,144.21,0.14,1.1,2,156,70.13,15.9,1007,N/A
2018,1,4,3,0,0,0,0,0,0,0,10.3,137.92000000000002,0.14,0.8,2,160,69.15,16,1007,N/A
2018,1,4,3,30,0,0,0,0,0,0,10.4,131.62,0.14,0.6000000000000001,2,152,68.77,16.1,1008,N/A
2018,1,4,4,0,0,0,0,0,0,0,10.200000000000001,125.34,0.14,0.4,2,144,68.23,16.1,1008,N/A
2018,1,4,4,30,0,0,0,0,0,0,10.200000000000001,119.10000000000001,0.14,0.4,2.1,123,67.79,16.2,1008,N/A
2018,1,4,5,0,0,0,0,0,0,0,10,112.92,0.14,0.30000000000000004,2.1,101,66.73,16.2,1008,N/A
2018,1,4,5,30,0,0,0,0,0,0,10,106.83,0.14,0.4,2.1,91,66.73,16.2,1008,N/A
2018,1,4,6,0,0,0,0,0,0,0,9.8,100.85000000000001,0.14,0.4,2.1,81,65.31,16.3,1009,N/A
2018,1,4,6,30,0,0,0,0,0,0,9.8,95,0.14,0.5,2.1,82,64.49,16.5,1009,N/A
2018,1,4,7,0,9,95,11,9,95,11,9.700000000000001,88.94,0.14,0.5,2.1,83,63.28,16.7,1009,N/A
2018,1,4,7,30,33,370,73,33,370,73,9.700000000000001,83.73,0.14,0.6000000000000001,2.1,84,60.230000000000004,17.5,1010,N/A
2018,1,4,8,0,44,0,44,50,541,157,9.700000000000001,78.58,0.14,0.7000000000000001,2.1,86,57.35,18.3,1010,N/A
2018,1,4,8,30,61,650,244,61,650,244,9.700000000000001,73.72,0.14,0.6000000000000001,2.1,81,54.22,19.200000000000003,1010,N/A
2018,1,4,9,0,70,722,326,70,722,326,8.9,69.23,0.14,0.5,2.2,76,48.26,20.200000000000003,1010,N/A
2018,1,4,9,30,76,773,400,76,773,400,8.9,65.21000000000001,0.14,0.6000000000000001,2.2,196,45.95,21,1010,N/A
2018,1,4,10,0,76,828,467,76,828,467,8.5,61.75,0.14,0.7000000000000001,2.2,316,42.44,21.8,1010,N/A
2018,1,4,10,30,79,851,518,79,851,518,8.5,58.96,0.14,1.1,2.2,306,40.88,22.400000000000002,1009,N/A
2018,1,4,11,0,80,869,554,80,869,554,9.4,56.93,0.14,1.4000000000000001,2.2,296,42.26,22.900000000000002,1009,N/A
2018,1,4,11,30,81,874,573,81,874,573,9.4,55.75,0.14,1.7000000000000002,2.3000000000000003,295,42.01,23,1009,N/A
2018,1,4,12,0,80,880,579,80,880,579,10.4,55.47,0.14,1.9000000000000001,2.3000000000000003,293,44.61,23.1,1008,N/A
2018,1,4,12,30,79,876,568,79,876,568,10.4,56.11,0.14,2.1,2.3000000000000003,294,44.61,23.1,1008,N/A
2018,1,4,13,0,72,882,544,72,882,544,10.9,57.64,0.14,2.2,2.3000000000000003,294,46.14,23.1,1008,N/A
2018,1,4,13,30,70,865,502,70,865,502,10.9,59.99,0.14,2.3000000000000003,2.3000000000000003,294,46.7,22.900000000000002,1008,N/A
2018,1,4,14,0,67,839,447,67,839,447,11.100000000000001,63.06,0.14,2.4000000000000004,2.3000000000000003,294,47.77,22.700000000000003,1008,N/A
2018,1,4,14,30,62,804,380,62,804,380,11.100000000000001,66.76,0.14,2.4000000000000004,2.2,295,48.65,22.400000000000002,1008,N/A
2018,1,4,15,0,57,750,301,57,750,301,11,70.98,0.14,2.3000000000000003,2.2,295,49.79,22,1008,N/A
2018,1,4,15,30,49,670,215,49,670,215,11,75.63,0.14,2.3000000000000003,2.2,295,49.79,22,1008,N/A
2018,1,4,16,0,39,544,127,39,544,127,10.9,80.61,0.14,1.7000000000000002,2.2,296,56.120000000000005,19.900000000000002,1008,N/A
2018,1,4,16,30,22,339,47,22,339,47,10.9,85.84,0.14,1.7000000000000002,2.1,298,59.33,19,1008,N/A
2018,1,4,17,0,0,0,0,0,0,0,10.600000000000001,91.57000000000001,0.14,1.7000000000000002,2.1,300,61.230000000000004,18.2,1008,N/A
2018,1,4,17,30,0,0,0,0,0,0,10.600000000000001,97.32000000000001,0.14,1.7000000000000002,2.1,302,62.06,18,1009,N/A
2018,1,4,18,0,0,0,0,0,0,0,10.3,103.22,0.14,1.8,2.1,304,61.92,17.7,1009,N/A
2018,1,4,18,30,0,0,0,0,0,0,10.3,109.25,0.14,1.9000000000000001,2.1,306,62.7,17.5,1009,N/A
2018,1,4,19,0,0,0,0,0,0,0,10.4,115.38,0.14,2,2.1,307,63.77,17.3,1010,N/A
2018,1,4,19,30,0,0,0,0,0,0,10.4,121.59,0.14,2.1,2.1,310,64.58,17.1,1010,N/A
2018,1,4,20,0,0,0,0,0,0,0,10.8,127.85000000000001,0.14,2.1,2.1,313,67.23,16.900000000000002,1010,N/A
2018,1,4,20,30,0,0,0,0,0,0,10.8,134.14000000000001,0.14,2,2.1,317,68.08,16.7,1010,N/A
2018,1,4,21,0,0,0,0,0,0,0,11.200000000000001,140.44,0.14,1.9000000000000001,2.1,321,70.75,16.5,1011,N/A
2018,1,4,21,30,0,0,0,0,0,0,11.200000000000001,146.70000000000002,0.14,1.8,2.1,322,71.2,16.400000000000002,1011,N/A
2018,1,4,22,0,0,0,0,0,0,0,11.4,152.87,0.14,1.7000000000000002,2.1,324,72.94,16.3,1011,N/A
2018,1,4,22,30,0,0,0,0,0,0,11.4,158.82,0.14,1.7000000000000002,2,323,73.4,16.2,1011,N/A
2018,1,4,23,0,0,0,0,0,0,0,11.700000000000001,164.28,0.14,1.7000000000000002,2,323,74.93,16.1,1011,N/A
2018,1,4,23,30,0,0,0,0,0,0,11.700000000000001,168.48,0.14,1.6,2,325,75.41,16,1011,N/A
2018,1,5,0,0,0,0,0,0,0,0,11.8,169.70000000000002,0.14,1.6,2,328,76.81,15.9,1010,N/A
2018,1,5,0,30,0,0,0,0,0,0,11.8,167.08,0.14,1.4000000000000001,2,335,76.81,15.9,1010,N/A
2018,1,5,1,0,0,0,0,0,0,0,12,162.24,0.14,1.2000000000000002,2,342,78.26,15.8,1010,N/A
2018,1,5,1,30,0,0,0,0,0,0,12,156.53,0.14,1,1.9000000000000001,173,78.26,15.8,1010,N/A
2018,1,5,2,0,0,0,0,0,0,0,12.100000000000001,150.47,0.14,0.9,1.9000000000000001,5,78.83,15.8,1010,N/A
2018,1,5,2,30,0,0,0,0,0,0,12.100000000000001,144.26,0.14,0.7000000000000001,1.8,16,78.33,15.9,1010,N/A
2018,1,5,3,0,0,0,0,0,0,0,12.200000000000001,137.97,0.14,0.6000000000000001,1.7000000000000002,27,78.71000000000001,15.9,1009,N/A
2018,1,5,3,30,0,0,0,0,0,0,12.200000000000001,131.67000000000002,0.14,0.5,1.7000000000000002,33,78.71000000000001,15.9,1009,N/A
